epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
196,0.9386,0.1475,0.1796,0.9355,0.1874,0.2017,0.0001623,55046,,,
197,0.9409,0.1625,0.1741,0.9363,0.1879,0.2020,0.0001623,55321,,,
198,0.9394,0.1612,0.1668,0.9349,0.1881,0.2022,0.0001623,55597,,,
199,0.9400,0.1772,0.1440,0.9345,0.1885,0.2022,0.0001623,55872,,,
200,0.9390,0.0681,0.0883,0.9355,0.1881,0.2016,0.0001623,56176,0.9367,0.1768,0.1921
201,0.9225,0.2590,0.2039,0.9363,0.1878,0.2022,0.0010000,56450,,,
202,0.9240,0.2727,0.2589,0.9353,0.1876,0.2018,0.0010000,56723,,,
203,0.9227,0.3313,0.2828,0.9355,0.1873,0.2018,0.0010000,56995,,,
204,0.9195,0.3989,0.2714,0.9359,0.1880,0.2021,0.0010000,57265,,,
205,0.9208,0.2724,0.2761,0.9351,0.1895,0.2031,0.0010000,57536,,,
206,0.9242,0.2582,0.2693,0.9345,0.1900,0.2038,0.0010000,57806,,,
207,0.9233,0.1861,0.2281,0.9339,0.1905,0.2039,0.0010000,58076,,,
208,0.9217,0.3786,0.2697,0.9337,0.1915,0.2053,0.0010000,58346,,,
209,0.9234,0.3141,0.2874,0.9351,0.1910,0.2049,0.0010000,58616,,,
210,0.9236,0.0327,0.0598,0.9339,0.1906,0.2055,0.0010000,58914,0.9357,0.1829,0.1972
211,0.9249,0.2761,0.2316,0.9369,0.1912,0.2047,0.0010000,59184,,,
212,0.9267,0.1888,0.1973,0.9357,0.1916,0.2052,0.0010000,59453,,,
213,0.9275,0.1364,0.1732,0.9384,0.1907,0.2034,0.0010000,59722,,,
214,0.9286,0.0996,0.1136,0.9386,0.1902,0.2029,0.0010000,59991,,,
215,0.9266,0.2719,0.2354,0.9380,0.1902,0.2031,0.0010000,60260,,,
216,0.9280,0.2059,0.1891,0.9382,0.1902,0.2022,0.0007386,60529,,,
217,0.9304,0.2000,0.1958,0.9380,0.1902,0.2022,0.0007386,60797,,,
218,0.9351,0.0703,0.1082,0.9380,0.1903,0.2013,0.0007386,61067,,,
219,0.9333,0.1425,0.1440,0.9380,0.1904,0.2012,0.0007386,61336,,,
220,0.9331,0.2049,0.2078,0.9373,0.1909,0.2010,0.0007386,61634,0.9371,0.1839,0.1948
221,0.9306,0.1566,0.1704,0.9378,0.1896,0.2002,0.0007386,61904,,,
222,0.9284,0.1879,0.2032,0.9384,0.1891,0.1992,0.0007386,62174,,,
223,0.9320,0.1185,0.1549,0.9371,0.1900,0.2006,0.0007386,62444,,,
224,0.9350,0.1978,0.2310,0.9376,0.1903,0.2011,0.0007386,62713,,,
225,0.9301,0.2074,0.2388,0.9365,0.1896,0.2003,0.0007386,62983,,,
226,0.9305,0.1866,0.1624,0.9365,0.1903,0.2011,0.0007386,63251,,,
227,0.9354,0.2491,0.2278,0.9380,0.1896,0.1999,0.0007386,63520,,,
228,0.9290,0.1887,0.2361,0.9382,0.1891,0.1996,0.0007386,63789,,,
229,0.9262,0.2792,0.1775,0.9373,0.1891,0.1993,0.0007386,64059,,,
230,0.9323,0.0926,0.1394,0.9373,0.1897,0.2001,0.0007386,64356,0.9365,0.1805,0.1911
231,0.9283,0.1371,0.1581,0.9369,0.1894,0.1992,0.0005455,64625,,,
232,0.9315,0.1683,0.1920,0.9371,0.1888,0.1995,0.0005455,64895,,,
233,0.9379,0.2040,0.2207,0.9380,0.1883,0.1986,0.0005455,65164,,,
234,0.9367,0.1400,0.1726,0.9371,0.1882,0.1983,0.0005455,65434,,,
235,0.9358,0.1227,0.1351,0.9369,0.1879,0.1980,0.0005455,65704,,,
236,0.9340,0.2265,0.2163,0.9382,0.1875,0.1971,0.0005455,65974,,,
237,0.9406,0.1530,0.1725,0.9380,0.1872,0.1979,0.0005455,66244,,,
238,0.9348,0.2094,0.1921,0.9392,0.1867,0.1975,0.0005455,66514,,,
239,0.9314,0.1739,0.2210,0.9398,0.1860,0.1970,0.0005455,66783,,,
240,0.9352,0.2531,0.2322,0.9392,0.1860,0.1971,0.0005455,67082,0.9386,0.1803,0.1915
241,0.9341,0.1201,0.1206,0.9394,0.1859,0.1970,0.0005455,67351,,,
242,0.9342,0.1176,0.1086,0.9392,0.1865,0.1969,0.0005455,67621,,,
243,0.9326,0.1271,0.1410,0.9388,0.1871,0.1974,0.0005455,67891,,,
244,0.9369,0.1640,0.1736,0.9394,0.1866,0.1964,0.0005455,68161,,,
245,0.9390,0.1247,0.1211,0.9394,0.1862,0.1960,0.0005455,68431,,,
246,0.9350,0.2285,0.2273,0.9386,0.1865,0.1963,0.0004029,68701,,,
247,0.9391,0.1542,0.1559,0.9386,0.1864,0.1963,0.0004029,68971,,,
248,0.9375,0.2963,0.2596,0.9386,0.1863,0.1966,0.0004029,69241,,,
249,0.9400,0.1431,0.1848,0.9384,0.1870,0.1968,0.0004029,69511,,,
